condition,persona,scenario_id,repeat,seed,model_name,model_dtype,alpha,layers,hook_target,token_aggregation,vector_normalized,vector_metadata,gen_config,selection_mode,action_candidates,action_candidate_texts,action_logliks,action_normalized_logliks,action_softmax_probs,generated_text,speech,parsed_action,final_action,parse_ok,tag_found,timestamp,git_commit,action_persona,action_alignment_category
prompt_baseline,aggressive,sc_003,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-0.1241455078125, -2.322265625, -16.71875, -15.8359375, -12.953125]","[-0.00413818359375, -0.0749117943548387, -0.5572916666666666, -0.3958984375, -0.3159298780487805]","[0.25544047355651855, 0.23798693716526031, 0.14691230654716492, 0.17264355719089508, 0.18701665103435516]","네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.
<Action>sc_003_act_001</Action>",네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.,sc_003_act_001,sc_003_act_001,True,True,1778916929.7007296,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned
prompt_baseline,aggressive,sc_003,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-0.1241455078125, -2.322265625, -16.71875, -15.8359375, -12.953125]","[-0.00413818359375, -0.0749117943548387, -0.5572916666666666, -0.3958984375, -0.3159298780487805]","[0.25544047355651855, 0.23798693716526031, 0.14691230654716492, 0.17264355719089508, 0.18701665103435516]","네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.
<Action>sc_003_act_001</Action>",네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.,sc_003_act_001,sc_003_act_001,True,True,1778916929.9668403,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,aggressive,aligned
prompt_baseline,cooperative,sc_001,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","['우리가 먼저 왔으니 창고는 우리 것이다. 반항하면 후회할 줄 알아라.', ""상대 대표의 멱살을 잡으며 '네놈들이 뭔데 우리 몫에 손을 대느냐'고 위협한다."", '일단 양쪽 다 물러서시오. 영주에게 판단을 맡기는 게 최선이오.', '두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.', ""상대 가문에게 '우선 당신네 아이들부터 먹이시오. 우리는 며칠 더 버틸 수 있소'라고 양보를 제안한다.""]","[-3.77734375, -16.046875, -6.0703125, -0.435546875, -6.67578125]","[-0.14528245192307693, -0.45848214285714284, -0.23347355769230768, -0.011771537162162162, -0.1711738782051282]","[0.20990921556949615, 0.15346543490886688, 0.19218990206718445, 0.23989132046699524, 0.20454411208629608]","두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.
<Action>sc_001_act_004</Action>",두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.,sc_001_act_004,sc_001_act_004,True,True,1778916930.2288697,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_001,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","['우리가 먼저 왔으니 창고는 우리 것이다. 반항하면 후회할 줄 알아라.', ""상대 대표의 멱살을 잡으며 '네놈들이 뭔데 우리 몫에 손을 대느냐'고 위협한다."", '일단 양쪽 다 물러서시오. 영주에게 판단을 맡기는 게 최선이오.', '두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.', ""상대 가문에게 '우선 당신네 아이들부터 먹이시오. 우리는 며칠 더 버틸 수 있소'라고 양보를 제안한다.""]","[-3.77734375, -16.046875, -6.0703125, -0.435546875, -6.67578125]","[-0.14528245192307693, -0.45848214285714284, -0.23347355769230768, -0.011771537162162162, -0.1711738782051282]","[0.20990921556949615, 0.15346543490886688, 0.19218990206718445, 0.23989132046699524, 0.20454411208629608]","두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.
<Action>sc_001_act_004</Action>",두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.,sc_001_act_004,sc_001_act_004,True,True,1778916930.4895103,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_001,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","['우리가 먼저 왔으니 창고는 우리 것이다. 반항하면 후회할 줄 알아라.', ""상대 대표의 멱살을 잡으며 '네놈들이 뭔데 우리 몫에 손을 대느냐'고 위협한다."", '일단 양쪽 다 물러서시오. 영주에게 판단을 맡기는 게 최선이오.', '두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.', ""상대 가문에게 '우선 당신네 아이들부터 먹이시오. 우리는 며칠 더 버틸 수 있소'라고 양보를 제안한다.""]","[-3.77734375, -16.046875, -6.0703125, -0.435546875, -6.67578125]","[-0.14528245192307693, -0.45848214285714284, -0.23347355769230768, -0.011771537162162162, -0.1711738782051282]","[0.20990921556949615, 0.15346543490886688, 0.19218990206718445, 0.23989132046699524, 0.20454411208629608]","두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.
<Action>sc_001_act_004</Action>",두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.,sc_001_act_004,sc_001_act_004,True,True,1778916930.753552,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_001,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","['우리가 먼저 왔으니 창고는 우리 것이다. 반항하면 후회할 줄 알아라.', ""상대 대표의 멱살을 잡으며 '네놈들이 뭔데 우리 몫에 손을 대느냐'고 위협한다."", '일단 양쪽 다 물러서시오. 영주에게 판단을 맡기는 게 최선이오.', '두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.', ""상대 가문에게 '우선 당신네 아이들부터 먹이시오. 우리는 며칠 더 버틸 수 있소'라고 양보를 제안한다.""]","[-3.77734375, -16.046875, -6.0703125, -0.435546875, -6.67578125]","[-0.14528245192307693, -0.45848214285714284, -0.23347355769230768, -0.011771537162162162, -0.1711738782051282]","[0.20990921556949615, 0.15346543490886688, 0.19218990206718445, 0.23989132046699524, 0.20454411208629608]","두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.
<Action>sc_001_act_004</Action>",두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.,sc_001_act_004,sc_001_act_004,True,True,1778916931.0145206,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_001,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_001_act_001', 'sc_001_act_002', 'sc_001_act_003', 'sc_001_act_004', 'sc_001_act_005']","['우리가 먼저 왔으니 창고는 우리 것이다. 반항하면 후회할 줄 알아라.', ""상대 대표의 멱살을 잡으며 '네놈들이 뭔데 우리 몫에 손을 대느냐'고 위협한다."", '일단 양쪽 다 물러서시오. 영주에게 판단을 맡기는 게 최선이오.', '두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.', ""상대 가문에게 '우선 당신네 아이들부터 먹이시오. 우리는 며칠 더 버틸 수 있소'라고 양보를 제안한다.""]","[-3.77734375, -16.046875, -6.0703125, -0.435546875, -6.67578125]","[-0.14528245192307693, -0.45848214285714284, -0.23347355769230768, -0.011771537162162162, -0.1711738782051282]","[0.20990921556949615, 0.15346543490886688, 0.19218990206718445, 0.23989132046699524, 0.20454411208629608]","두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.
<Action>sc_001_act_004</Action>",두 가문이 창고를 반씩 나눠 가지는 건 어떻겠소? 아이들이 굶는 건 어느 쪽도 원하지 않을 테니.,sc_001_act_004,sc_001_act_004,True,True,1778916931.2825742,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_002,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","['내가 먼저 구역에 들어간다. 늦게 온 사람은 알아서 해라.', ""문을 잠근다. '여기는 내 팀만 들어올 수 있어. 다른 방법을 찾아봐'라고 말한다."", '통신으로 구조 신호를 보내며 현재 상황을 기지에 보고한다.', '어린이와 부상자를 먼저 안전 구역으로 이동시킨다.', ""자신의 산소팩을 부상당한 동료에게 건네며 '나는 괜찮아. 네가 먼저 써'라고 말한다.""]","[-6.609375, -3.302734375, -4.35546875, -1.4833984375, -6.14453125]","[-0.31473214285714285, -0.11388739224137931, -0.2177734375, -0.07807360197368421, -0.15755208333333334]","[0.17356696724891663, 0.21217432618141174, 0.191238671541214, 0.21991081535816193, 0.20310916006565094]","어린이와 부상자를 먼저 안전 구역으로 이동시킨다.
<Action>sc_002_act_004</Action>",어린이와 부상자를 먼저 안전 구역으로 이동시킨다.,sc_002_act_004,sc_002_act_004,True,True,1778916931.5514889,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_002,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","['내가 먼저 구역에 들어간다. 늦게 온 사람은 알아서 해라.', ""문을 잠근다. '여기는 내 팀만 들어올 수 있어. 다른 방법을 찾아봐'라고 말한다."", '통신으로 구조 신호를 보내며 현재 상황을 기지에 보고한다.', '어린이와 부상자를 먼저 안전 구역으로 이동시킨다.', ""자신의 산소팩을 부상당한 동료에게 건네며 '나는 괜찮아. 네가 먼저 써'라고 말한다.""]","[-6.609375, -3.302734375, -4.35546875, -1.4833984375, -6.14453125]","[-0.31473214285714285, -0.11388739224137931, -0.2177734375, -0.07807360197368421, -0.15755208333333334]","[0.17356696724891663, 0.21217432618141174, 0.191238671541214, 0.21991081535816193, 0.20310916006565094]","어린이와 부상자를 먼저 안전 구역으로 이동시킨다.
<Action>sc_002_act_004</Action>",어린이와 부상자를 먼저 안전 구역으로 이동시킨다.,sc_002_act_004,sc_002_act_004,True,True,1778916931.811169,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_002,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","['내가 먼저 구역에 들어간다. 늦게 온 사람은 알아서 해라.', ""문을 잠근다. '여기는 내 팀만 들어올 수 있어. 다른 방법을 찾아봐'라고 말한다."", '통신으로 구조 신호를 보내며 현재 상황을 기지에 보고한다.', '어린이와 부상자를 먼저 안전 구역으로 이동시킨다.', ""자신의 산소팩을 부상당한 동료에게 건네며 '나는 괜찮아. 네가 먼저 써'라고 말한다.""]","[-6.609375, -3.302734375, -4.35546875, -1.4833984375, -6.14453125]","[-0.31473214285714285, -0.11388739224137931, -0.2177734375, -0.07807360197368421, -0.15755208333333334]","[0.17356696724891663, 0.21217432618141174, 0.191238671541214, 0.21991081535816193, 0.20310916006565094]","어린이와 부상자를 먼저 안전 구역으로 이동시킨다.
<Action>sc_002_act_004</Action>",어린이와 부상자를 먼저 안전 구역으로 이동시킨다.,sc_002_act_004,sc_002_act_004,True,True,1778916932.0685368,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_002,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","['내가 먼저 구역에 들어간다. 늦게 온 사람은 알아서 해라.', ""문을 잠근다. '여기는 내 팀만 들어올 수 있어. 다른 방법을 찾아봐'라고 말한다."", '통신으로 구조 신호를 보내며 현재 상황을 기지에 보고한다.', '어린이와 부상자를 먼저 안전 구역으로 이동시킨다.', ""자신의 산소팩을 부상당한 동료에게 건네며 '나는 괜찮아. 네가 먼저 써'라고 말한다.""]","[-6.609375, -3.302734375, -4.35546875, -1.4833984375, -6.14453125]","[-0.31473214285714285, -0.11388739224137931, -0.2177734375, -0.07807360197368421, -0.15755208333333334]","[0.17356696724891663, 0.21217432618141174, 0.191238671541214, 0.21991081535816193, 0.20310916006565094]","어린이와 부상자를 먼저 안전 구역으로 이동시킨다.
<Action>sc_002_act_004</Action>",어린이와 부상자를 먼저 안전 구역으로 이동시킨다.,sc_002_act_004,sc_002_act_004,True,True,1778916932.3275175,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_002,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_002_act_001', 'sc_002_act_002', 'sc_002_act_003', 'sc_002_act_004', 'sc_002_act_005']","['내가 먼저 구역에 들어간다. 늦게 온 사람은 알아서 해라.', ""문을 잠근다. '여기는 내 팀만 들어올 수 있어. 다른 방법을 찾아봐'라고 말한다."", '통신으로 구조 신호를 보내며 현재 상황을 기지에 보고한다.', '어린이와 부상자를 먼저 안전 구역으로 이동시킨다.', ""자신의 산소팩을 부상당한 동료에게 건네며 '나는 괜찮아. 네가 먼저 써'라고 말한다.""]","[-6.609375, -3.302734375, -4.35546875, -1.4833984375, -6.14453125]","[-0.31473214285714285, -0.11388739224137931, -0.2177734375, -0.07807360197368421, -0.15755208333333334]","[0.17356696724891663, 0.21217432618141174, 0.191238671541214, 0.21991081535816193, 0.20310916006565094]","어린이와 부상자를 먼저 안전 구역으로 이동시킨다.
<Action>sc_002_act_004</Action>",어린이와 부상자를 먼저 안전 구역으로 이동시킨다.,sc_002_act_004,sc_002_act_004,True,True,1778916932.5897267,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,cooperative,aligned
prompt_baseline,cooperative,sc_003,0,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-11.8984375, -3.166015625, -0.39111328125, -2.306640625, -7.35546875]","[-0.3966145833333333, -0.10212953629032258, -0.013037109375, -0.057666015625, -0.1794016768292683]","[0.15489371120929718, 0.20793472230434418, 0.2273104339838028, 0.21738885343074799, 0.19247226417064667]","'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.
<Action>sc_003_act_003</Action>",'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.,sc_003_act_003,sc_003_act_003,True,True,1778916932.8596714,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,neutral,neutral
prompt_baseline,cooperative,sc_003,1,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-11.8984375, -3.166015625, -0.39111328125, -2.306640625, -7.35546875]","[-0.3966145833333333, -0.10212953629032258, -0.013037109375, -0.057666015625, -0.1794016768292683]","[0.15489371120929718, 0.20793472230434418, 0.2273104339838028, 0.21738885343074799, 0.19247226417064667]","'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.
<Action>sc_003_act_003</Action>",'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.,sc_003_act_003,sc_003_act_003,True,True,1778916933.125596,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,neutral,neutral
prompt_baseline,cooperative,sc_003,2,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-11.8984375, -3.166015625, -0.39111328125, -2.306640625, -7.35546875]","[-0.3966145833333333, -0.10212953629032258, -0.013037109375, -0.057666015625, -0.1794016768292683]","[0.15489371120929718, 0.20793472230434418, 0.2273104339838028, 0.21738885343074799, 0.19247226417064667]","'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.
<Action>sc_003_act_003</Action>",'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.,sc_003_act_003,sc_003_act_003,True,True,1778916933.390817,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,neutral,neutral
prompt_baseline,cooperative,sc_003,3,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-11.8984375, -3.166015625, -0.39111328125, -2.306640625, -7.35546875]","[-0.3966145833333333, -0.10212953629032258, -0.013037109375, -0.057666015625, -0.1794016768292683]","[0.15489371120929718, 0.20793472230434418, 0.2273104339838028, 0.21738885343074799, 0.19247226417064667]","'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.
<Action>sc_003_act_003</Action>",'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.,sc_003_act_003,sc_003_act_003,True,True,1778916933.6568131,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,neutral,neutral
prompt_baseline,cooperative,sc_003,4,42,Qwen/Qwen2.5-3B-Instruct,float16,,[],,last_input_token,,{},"{'max_new_tokens': 128, 'temperature': 0.7, 'top_p': 0.9, 'do_sample': True}",loglik,"['sc_003_act_001', 'sc_003_act_002', 'sc_003_act_003', 'sc_003_act_004', 'sc_003_act_005']","['네가 떠나면 지금까지 네가 짠 코드 전부 법적으로 문제 삼을 거야. 각오해.', ""'배신자. 이렇게 어려운 시기에 혼자 살겠다고 도망가는 거야?'라고 공개적으로 비난한다."", ""'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다."", ""'우리 팀이 널 붙잡으려면 뭐가 필요한지 솔직하게 말해줘. 최대한 맞춰볼게'라고 제안한다."", ""'네 커리어에 더 좋은 기회라면 응원할게. 대신 떠나기 전에 후임자 교육만 도와줘'라고 말한다.""]","[-11.8984375, -3.166015625, -0.39111328125, -2.306640625, -7.35546875]","[-0.3966145833333333, -0.10212953629032258, -0.013037109375, -0.057666015625, -0.1794016768292683]","[0.15489371120929718, 0.20793472230434418, 0.2273104339838028, 0.21738885343074799, 0.19247226417064667]","'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.
<Action>sc_003_act_003</Action>",'일단 결정은 네 자유야. 다만 인수인계 기간은 협의하자'고 차분하게 말한다.,sc_003_act_003,sc_003_act_003,True,True,1778916933.928263,50098b5f7b94a96a25eb056f4176b7f518ac1ac4,neutral,neutral
