scenario_id,trait,target_direction,condition,prompt_style,raw,valid_actions,action_directions_json
trait_agreeableness_00707,agreeableness,low,baseline,none,"I'll bring a dish to share that fits my diet so I have a healthy option available and still enjoy the party.  
<Action>trait_agreeableness_00707_act_003</Action>",trait_agreeableness_00707_act_001|trait_agreeableness_00707_act_002|trait_agreeableness_00707_act_003|trait_agreeableness_00707_act_004,"{""trait_agreeableness_00707_act_001"": ""high"", ""trait_agreeableness_00707_act_002"": ""low"", ""trait_agreeableness_00707_act_003"": ""high"", ""trait_agreeableness_00707_act_004"": ""low""}"
trait_agreeableness_00708,agreeableness,low,baseline,none,"Let's celebrate this together, shall we? Your hard work deserves recognition, Nazareth. Let's make sure everyone knows about it!  
<trait_agreeableness_00708_act_001>",trait_agreeableness_00708_act_001|trait_agreeableness_00708_act_002|trait_agreeableness_00708_act_003|trait_agreeableness_00708_act_004,"{""trait_agreeableness_00708_act_001"": ""low"", ""trait_agreeableness_00708_act_002"": ""low"", ""trait_agreeableness_00708_act_003"": ""high"", ""trait_agreeableness_00708_act_004"": ""high""}"
trait_agreeableness_00709,agreeableness,low,baseline,none,"I think it's best to address this professionally and assertively. Let's see what happens when I suggest talking to a trusted colleague for guidance.  
<Action>trait_agreeableness_00709_act_002</Action>",trait_agreeableness_00709_act_001|trait_agreeableness_00709_act_002|trait_agreeableness_00709_act_003|trait_agreeableness_00709_act_004,"{""trait_agreeableness_00709_act_001"": ""high"", ""trait_agreeableness_00709_act_002"": ""high"", ""trait_agreeableness_00709_act_003"": ""low"", ""trait_agreeableness_00709_act_004"": ""low""}"
trait_agreeableness_00710,agreeableness,low,baseline,none,"I need to understand why my input was disregarded; it's important for me to know where I stand within this group.  
<Action>trait_agreeableness_00710_act_001</Action>",trait_agreeableness_00710_act_001|trait_agreeableness_00710_act_002|trait_agreeableness_00710_act_003|trait_agreeableness_00710_act_004,"{""trait_agreeableness_00710_act_001"": ""low"", ""trait_agreeableness_00710_act_002"": ""high"", ""trait_agreeableness_00710_act_003"": ""low"", ""trait_agreeableness_00710_act_004"": ""high""}"
trait_agreeableness_00711,agreeableness,low,baseline,none,"Perhaps you might weigh the emotional costs against the professional gains and decide if the move aligns with your long-term personal happiness and career goals.
<Action>trait_agreeableness_00711_act_001</Action>",trait_agreeableness_00711_act_001|trait_agreeableness_00711_act_002|trait_agreeableness_00711_act_003|trait_agreeableness_00711_act_004,"{""trait_agreeableness_00711_act_001"": ""high"", ""trait_agreeableness_00711_act_002"": ""low"", ""trait_agreeableness_00711_act_003"": ""high"", ""trait_agreeableness_00711_act_004"": ""low""}"
trait_agreeableness_00712,agreeableness,low,baseline,none,"I think attending would allow me to network effectively and build valuable connections.  
<Action>trait_agreeableness_00712_act_004</Action>",trait_agreeableness_00712_act_001|trait_agreeableness_00712_act_002|trait_agreeableness_00712_act_003|trait_agreeableness_00712_act_004,"{""trait_agreeableness_00712_act_001"": ""low"", ""trait_agreeableness_00712_act_002"": ""low"", ""trait_agreeableness_00712_act_003"": ""high"", ""trait_agreeableness_00712_act_004"": ""high""}"
trait_agreeableness_00713,agreeableness,low,baseline,none,I think I'll decline the nomination and focus on internal recognition instead.,trait_agreeableness_00713_act_001|trait_agreeableness_00713_act_002|trait_agreeableness_00713_act_003|trait_agreeableness_00713_act_004,"{""trait_agreeableness_00713_act_001"": ""high"", ""trait_agreeableness_00713_act_002"": ""high"", ""trait_agreeableness_00713_act_003"": ""low"", ""trait_agreeableness_00713_act_004"": ""low""}"
trait_agreeableness_00714,agreeableness,low,baseline,none,"I understand your concern, but sometimes stepping back and making a choice is necessary to move forward. Let's pick another time when you're more relaxed.",trait_agreeableness_00714_act_001|trait_agreeableness_00714_act_002|trait_agreeableness_00714_act_003|trait_agreeableness_00714_act_004,"{""trait_agreeableness_00714_act_001"": ""low"", ""trait_agreeableness_00714_act_002"": ""high"", ""trait_agreeableness_00714_act_003"": ""low"", ""trait_agreeableness_00714_act_004"": ""high""}"
trait_agreeableness_00715,agreeableness,low,baseline,none,Let's take a walk during lunch to clear your mind and find some fresh air.,trait_agreeableness_00715_act_001|trait_agreeableness_00715_act_002|trait_agreeableness_00715_act_003|trait_agreeableness_00715_act_004,"{""trait_agreeableness_00715_act_001"": ""high"", ""trait_agreeableness_00715_act_002"": ""low"", ""trait_agreeableness_00715_act_003"": ""high"", ""trait_agreeableness_00715_act_004"": ""low""}"
trait_agreeableness_00716,agreeableness,low,baseline,none,"Maybe you could go to the ball with Ranvir but let him know in advance that you'll need to leave early to manage your other commitments.  
<Action>trait_agreeableness_00716_act_003</Action>",trait_agreeableness_00716_act_001|trait_agreeableness_00716_act_002|trait_agreeableness_00716_act_003|trait_agreeableness_00716_act_004,"{""trait_agreeableness_00716_act_001"": ""low"", ""trait_agreeableness_00716_act_002"": ""low"", ""trait_agreeableness_00716_act_003"": ""high"", ""trait_agreeableness_00716_act_004"": ""high""}"
trait_agreeableness_00717,agreeableness,low,baseline,none,"Let's consider your options carefully before making a decision.  
<Action>trait_agreeableness_00717_act_002</Action>",trait_agreeableness_00717_act_001|trait_agreeableness_00717_act_002|trait_agreeableness_00717_act_003|trait_agreeableness_00717_act_004,"{""trait_agreeableness_00717_act_001"": ""high"", ""trait_agreeableness_00717_act_002"": ""high"", ""trait_agreeableness_00717_act_003"": ""low"", ""trait_agreeableness_00717_act_004"": ""low""}"
trait_agreeableness_00718,agreeableness,low,baseline,none,"I think it's best to steer clear of that kind of humor in professional settings.  
<Action>trait_agreeableness_00718_act_001</Action>",trait_agreeableness_00718_act_001|trait_agreeableness_00718_act_002|trait_agreeableness_00718_act_003|trait_agreeableness_00718_act_004,"{""trait_agreeableness_00718_act_001"": ""low"", ""trait_agreeableness_00718_act_002"": ""high"", ""trait_agreeableness_00718_act_003"": ""low"", ""trait_agreeableness_00718_act_004"": ""high""}"
trait_agreeableness_00719,agreeableness,low,baseline,none,"I think it's important to maintain a healthy balance between support and professional boundaries. Let's see...  
<Action>trait_agreeableness_00719_act_002</Action>",trait_agreeableness_00719_act_001|trait_agreeableness_00719_act_002|trait_agreeableness_00719_act_003|trait_agreeableness_00719_act_004,"{""trait_agreeableness_00719_act_001"": ""high"", ""trait_agreeableness_00719_act_002"": ""low"", ""trait_agreeableness_00719_act_003"": ""high"", ""trait_agreeableness_00719_act_004"": ""low""}"
trait_agreeableness_00720,agreeableness,low,baseline,none,Let's see if Shandel could use this laptop for their work before deciding.,trait_agreeableness_00720_act_001|trait_agreeableness_00720_act_002|trait_agreeableness_00720_act_003|trait_agreeableness_00720_act_004,"{""trait_agreeableness_00720_act_001"": ""low"", ""trait_agreeableness_00720_act_002"": ""low"", ""trait_agreeableness_00720_act_003"": ""high"", ""trait_agreeableness_00720_act_004"": ""high""}"
trait_agreeableness_00721,agreeableness,low,baseline,none,"I think it's important to acknowledge the effort we put in, but also respect their feelings. How about I ask for some gratitude instead?  
<Action>trait_agreeableness_00721_act_001</Action>",trait_agreeableness_00721_act_001|trait_agreeableness_00721_act_002|trait_agreeableness_00721_act_003|trait_agreeableness_00721_act_004,"{""trait_agreeableness_00721_act_001"": ""high"", ""trait_agreeableness_00721_act_002"": ""high"", ""trait_agreeableness_00721_act_003"": ""low"", ""trait_agreeableness_00721_act_004"": ""low""}"
trait_agreeableness_00722,agreeableness,low,baseline,none,"I'd prefer to keep my weekends free for personal relaxation. Perhaps we could find another time that works better for both of us.  
<Action>trait_agreeableness_00722_act_001</Action>",trait_agreeableness_00722_act_001|trait_agreeableness_00722_act_002|trait_agreeableness_00722_act_003|trait_agreeableness_00722_act_004,"{""trait_agreeableness_00722_act_001"": ""low"", ""trait_agreeableness_00722_act_002"": ""high"", ""trait_agreeableness_00722_act_003"": ""low"", ""trait_agreeableness_00722_act_004"": ""high""}"
trait_agreeableness_00723,agreeableness,low,baseline,none,"I think it's best to let Tavleen enjoy the night, but I'll call a cab now since I really need some fresh air.  
<Action>trait_agreeableness_00723_act_004</Action>",trait_agreeableness_00723_act_001|trait_agreeableness_00723_act_002|trait_agreeableness_00723_act_003|trait_agreeableness_00723_act_004,"{""trait_agreeableness_00723_act_001"": ""high"", ""trait_agreeableness_00723_act_002"": ""low"", ""trait_agreeableness_00723_act_003"": ""high"", ""trait_agreeableness_00723_act_004"": ""low""}"
trait_agreeableness_00724,agreeableness,low,baseline,none,"Perhaps rescheduling the business appointment could strengthen our mutual support and understanding.  
<trait_agreeableness_00724_act_004>",trait_agreeableness_00724_act_001|trait_agreeableness_00724_act_002|trait_agreeableness_00724_act_003|trait_agreeableness_00724_act_004,"{""trait_agreeableness_00724_act_001"": ""low"", ""trait_agreeableness_00724_act_002"": ""low"", ""trait_agreeableness_00724_act_003"": ""high"", ""trait_agreeableness_00724_act_004"": ""high""}"
trait_agreeableness_00725,agreeableness,low,baseline,none,I understand my words might have been hurtful; let's talk about your favorite hobby instead.,trait_agreeableness_00725_act_001|trait_agreeableness_00725_act_002|trait_agreeableness_00725_act_003|trait_agreeableness_00725_act_004,"{""trait_agreeableness_00725_act_001"": ""high"", ""trait_agreeableness_00725_act_002"": ""high"", ""trait_agreeableness_00725_act_003"": ""low"", ""trait_agreeableness_00725_act_004"": ""low""}"
trait_agreeableness_00726,agreeableness,low,baseline,none,"Offering financial assistance might show care, but it's important to set boundaries too. Let's discuss this further.  
<Action>trait_agreeableness_00726_act_002</Action>",trait_agreeableness_00726_act_001|trait_agreeableness_00726_act_002|trait_agreeableness_00726_act_003|trait_agreeableness_00726_act_004,"{""trait_agreeableness_00726_act_001"": ""low"", ""trait_agreeableness_00726_act_002"": ""high"", ""trait_agreeableness_00726_act_003"": ""low"", ""trait_agreeableness_00726_act_004"": ""high""}"
trait_agreeableness_00727,agreeableness,low,baseline,none,"Let's start by acknowledging the well-intentioned nature of this policy before discussing areas where it might need adjustments to ensure consistency and fairness.  
<trait_agreeableness_00727_act_003>",trait_agreeableness_00727_act_001|trait_agreeableness_00727_act_002|trait_agreeableness_00727_act_003|trait_agreeableness_00727_act_004,"{""trait_agreeableness_00727_act_001"": ""high"", ""trait_agreeableness_00727_act_002"": ""low"", ""trait_agreeableness_00727_act_003"": ""high"", ""trait_agreeableness_00727_act_004"": ""low""}"
trait_agreeableness_00728,agreeableness,low,baseline,none,"Perhaps we can address his concerns directly in our next meeting and show how they align with our goals. Let's see if we can find common ground.  
<Action>trait_agreeableness_00728_act_002</Action>",trait_agreeableness_00728_act_001|trait_agreeableness_00728_act_002|trait_agreeableness_00728_act_003|trait_agreeableness_00728_act_004,"{""trait_agreeableness_00728_act_001"": ""low"", ""trait_agreeableness_00728_act_002"": ""low"", ""trait_agreeableness_00728_act_003"": ""high"", ""trait_agreeableness_00728_act_004"": ""high""}"
trait_agreeableness_00729,agreeableness,low,baseline,none,Perhaps we could start by having a quiet chat about setting boundaries without being too harsh on yourself. <Action>trait_agreeableness_00729_act_001</Action>,trait_agreeableness_00729_act_001|trait_agreeableness_00729_act_002|trait_agreeableness_00729_act_003|trait_agreeableness_00729_act_004,"{""trait_agreeableness_00729_act_001"": ""high"", ""trait_agreeableness_00729_act_002"": ""high"", ""trait_agreeableness_00729_act_003"": ""low"", ""trait_agreeableness_00729_act_004"": ""low""}"
trait_agreeableness_00730,agreeableness,low,baseline,none,"That approach might send a strong message about the importance of meeting expectations, but it could also be seen as harsh. Let's see if we can't find a more constructive way first.  
<Action>trait_agreeableness_00730_act_002</Action>",trait_agreeableness_00730_act_001|trait_agreeableness_00730_act_002|trait_agreeableness_00730_act_003|trait_agreeableness_00730_act_004,"{""trait_agreeableness_00730_act_001"": ""low"", ""trait_agreeableness_00730_act_002"": ""high"", ""trait_agreeableness_00730_act_003"": ""low"", ""trait_agreeableness_00730_act_004"": ""high""}"
trait_agreeableness_00731,agreeableness,low,baseline,none,"Perhaps you could delegate some of your responsibilities to other volunteers, which would allow you to continue supporting the charity while also managing your stress better.
<Action>trait_agreeableness_00731_act_001</Action>",trait_agreeableness_00731_act_001|trait_agreeableness_00731_act_002|trait_agreeableness_00731_act_003|trait_agreeableness_00731_act_004,"{""trait_agreeableness_00731_act_001"": ""high"", ""trait_agreeableness_00731_act_002"": ""low"", ""trait_agreeableness_00731_act_003"": ""high"", ""trait_agreeableness_00731_act_004"": ""low""}"
trait_agreeableness_00732,agreeableness,low,baseline,none,"I think it's important to honor your retreat, but perhaps offer to help with packing beforehand. <Action>trait_agreeableness_00732_act_004</Action>",trait_agreeableness_00732_act_001|trait_agreeableness_00732_act_002|trait_agreeableness_00732_act_003|trait_agreeableness_00732_act_004,"{""trait_agreeableness_00732_act_001"": ""low"", ""trait_agreeableness_00732_act_002"": ""low"", ""trait_agreeableness_00732_act_003"": ""high"", ""trait_agreeableness_00732_act_004"": ""high""}"
