condition,scenario_id,trait,target_direction,response_length_chars,response_length_words,has_speech_tag,has_action_tag,parse_success,format_validity,parsed_action,speech,coherence_score,perplexity,raw
baseline,trait_agreeableness_00741,agreeableness,low,206,25,True,True,True,True,trait_agreeableness_00741_act_001,It seems like you're overextending yourself by trying to help Janya too much. Let's have a talk about balancing support with her responsibilities.,,,"[Speech] It seems like you're overextending yourself by trying to help Janya too much. Let's have a talk about balancing support with her responsibilities.
<Action>trait_agreeableness_00741_act_001</Action>"
baseline,trait_agreeableness_00742,agreeableness,low,149,15,True,True,True,True,trait_agreeableness_00742_act_004,"Short help, while appreciated, can sometimes lead to burnout. Let's discuss this further.",,,"[Speech] Short help, while appreciated, can sometimes lead to burnout. Let's discuss this further.
<Action>trait_agreeableness_00742_act_004</Action>"
baseline,trait_agreeableness_00743,agreeableness,low,157,20,True,True,True,True,trait_agreeableness_00743_act_001,"Maybe you could offer to help train someone else to share the workload, easing the burden on you.",,,"[Speech] Maybe you could offer to help train someone else to share the workload, easing the burden on you.
<Action>trait_agreeableness_00743_act_001</Action>"
baseline,trait_agreeableness_00744,agreeableness,low,136,14,True,True,True,True,trait_agreeableness_00744_act_002,Short dialogue: I'll address this directly; it's important to clear the air.,,,"[Speech] Short dialogue: I'll address this directly; it's important to clear the air.
<Action>trait_agreeableness_00744_act_002</Action>"
baseline,trait_agreeableness_00745,agreeableness,low,139,16,True,True,True,True,trait_agreeableness_00745_act_002,Short dialogue: Perhaps lending it out would be more beneficial for both of us.,,,"[Speech] Short dialogue: Perhaps lending it out would be more beneficial for both of us.
<Action>trait_agreeableness_00745_act_002</Action>"
baseline,trait_agreeableness_00746,agreeableness,low,168,22,True,True,True,True,trait_agreeableness_00746_act_002,Short dialogue: Offering to help would be a great way to boost morale and ensure the project stays on track.,,,"[Speech] Short dialogue: Offering to help would be a great way to boost morale and ensure the project stays on track.
<Action>trait_agreeableness_00746_act_002</Action>"
baseline,trait_agreeableness_00747,agreeableness,low,164,18,True,True,True,True,trait_agreeableness_00747_act_001,"Let's have a brief team check-in where everyone updates the group on their progress, including Carielle.",,,"[Speech] Let's have a brief team check-in where everyone updates the group on their progress, including Carielle.
<Action>trait_agreeableness_00747_act_001</Action>"
baseline,trait_agreeableness_00748,agreeableness,low,190,24,True,True,True,True,trait_agreeableness_00748_act_002,"Short dialogue: Considering the impact on the team, I believe reporting this to our supervisor would be the best course of action.",,,"[Speech] Short dialogue: Considering the impact on the team, I believe reporting this to our supervisor would be the best course of action.
<Action>trait_agreeableness_00748_act_002</Action>"
baseline,trait_agreeableness_00749,agreeableness,low,206,24,True,True,True,True,trait_agreeableness_00749_act_002,"Perhaps you could involve a mediator from HR to help facilitate a constructive conversation with Tagert, which might improve our work environment.",,,"[Speech] Perhaps you could involve a mediator from HR to help facilitate a constructive conversation with Tagert, which might improve our work environment.
<Action>trait_agreeableness_00749_act_002</Action>"
baseline,trait_agreeableness_00750,agreeableness,low,148,16,True,True,True,True,trait_agreeableness_00750_act_004,"Short dialogue: ""We mustn't let complacency set in; we need to keep pushing boundaries.""",,,"[Speech] Short dialogue: ""We mustn't let complacency set in; we need to keep pushing boundaries.""
<Action>trait_agreeableness_00750_act_004</Action>"
one_line_prompt,trait_agreeableness_00701,agreeableness,high,169,20,True,True,True,True,trait_agreeableness_00701_act_002,Short dialogue: Perhaps we could gather input from all sides and find a middle ground that benefits everyone.,,,"[Speech] Short dialogue: Perhaps we could gather input from all sides and find a middle ground that benefits everyone.
<Action>trait_agreeableness_00701_act_002</Action>"
one_line_prompt,trait_agreeableness_00702,agreeableness,high,205,26,True,True,True,True,trait_agreeableness_00702_act_004,"Short dialogue here: Considering the importance of teamwork, it might be best to discuss this with my peers first before making a final decision.",,,"[Speech] Short dialogue here: Considering the importance of teamwork, it might be best to discuss this with my peers first before making a final decision.
<Action>trait_agreeableness_00702_act_004</Action>"
one_line_prompt,trait_agreeableness_00703,agreeableness,high,132,13,True,True,True,True,trait_agreeableness_00703_act_004,Short vacations can be rejuvenating; perhaps we could plan one together?,,,"[Speech] Short vacations can be rejuvenating; perhaps we could plan one together?
<Action>trait_agreeableness_00703_act_004</Action>"
one_line_prompt,trait_agreeableness_00704,agreeableness,high,195,24,True,True,True,True,trait_agreeableness_00704_act_004,"I understand we're all working together, but perhaps we could discuss how our collective goals align with my personal insights as well.",,,"[Speech] I understand we're all working together, but perhaps we could discuss how our collective goals align with my personal insights as well.
<Action>trait_agreeableness_00704_act_004</Action>"
one_line_prompt,trait_agreeableness_00705,agreeableness,high,170,19,True,True,True,True,trait_agreeableness_00705_act_002,"I think it's important to communicate clearly and respectfully, but also to ensure our rights are protected.",,,"[Speech] I think it's important to communicate clearly and respectfully, but also to ensure our rights are protected.  
<Action>trait_agreeableness_00705_act_002</Action>"
one_line_prompt,trait_agreeableness_00706,agreeableness,high,156,18,True,True,True,True,trait_agreeableness_00706_act_002,Let's talk about how we can improve our collaboration and make sure everyone's ideas are valued.,,,"[Speech] Let's talk about how we can improve our collaboration and make sure everyone's ideas are valued.
<Action>trait_agreeableness_00706_act_002</Action>"
one_line_prompt,trait_agreeableness_00707,agreeableness,high,190,24,True,True,True,True,trait_agreeableness_00707_act_001,Perhaps eat a healthy meal before the party to lessen your cravings and politely sample very small amounts of your favorite foods.,,,"[Speech] Perhaps eat a healthy meal before the party to lessen your cravings and politely sample very small amounts of your favorite foods.
<Action>trait_agreeableness_00707_act_001</Action>"
one_line_prompt,trait_agreeableness_00708,agreeableness,high,129,12,True,True,True,True,trait_agreeableness_00708_act_001,"Short trust in Nazareth's journey, but let's celebrate this together.",,,"[Speech] Short trust in Nazareth's journey, but let's celebrate this together.
<Action>trait_agreeableness_00708_act_001</Action>"
one_line_prompt,trait_agreeableness_00709,agreeableness,high,188,22,True,True,True,True,trait_agreeableness_00709_act_002,"Short dialogue: I appreciate your concern, but I think we can manage this professionally. Let's discuss this with my supervisor.",,,"[Speech] Short dialogue: I appreciate your concern, but I think we can manage this professionally. Let's discuss this with my supervisor.
<Action>trait_agreeableness_00709_act_002</Action>"
one_line_prompt,trait_agreeableness_00710,agreeableness,high,188,24,True,True,True,True,trait_agreeableness_00710_act_002,"Short dialogue: ""I understand if there's something sensitive, but I feel like I deserve to be informed. Can we talk about this?""",,,"[Speech] Short dialogue: ""I understand if there's something sensitive, but I feel like I deserve to be informed. Can we talk about this?""
<Action>trait_agreeableness_00710_act_002</Action>"
one_line_prompt,trait_agreeableness_00711,agreeableness,high,150,16,True,True,True,True,trait_agreeableness_00711_act_001,Short delays can sometimes cost us opportunities. Let's weigh the pros and cons carefully.,,,"[Speech] Short delays can sometimes cost us opportunities. Let's weigh the pros and cons carefully.
<Action>trait_agreeableness_00711_act_001</Action>"
one_line_prompt,trait_agreeableness_00712,agreeableness,high,184,20,True,True,True,True,trait_agreeableness_00712_act_002,"Short dialogue: ""Considering the importance of making decisions quickly, perhaps I should skip this dinner to avoid delays.""",,,"[Speech] Short dialogue: ""Considering the importance of making decisions quickly, perhaps I should skip this dinner to avoid delays.""
<Action>trait_agreeableness_00712_act_002</Action>"
one_line_prompt,trait_agreeableness_00713,agreeableness,high,128,12,True,True,True,True,trait_agreeableness_00713_act_004,Short dialogue? Let's weigh this carefully before making a decision.,,,"[Speech] Short dialogue? Let's weigh this carefully before making a decision.
<Action>trait_agreeableness_00713_act_004</Action>"
one_line_prompt,trait_agreeableness_00714,agreeableness,high,155,18,True,True,True,True,trait_agreeableness_00714_act_004,Short delays won't hurt your plans; just make sure you leave enough time to prepare everything.,,,"[Speech] Short delays won't hurt your plans; just make sure you leave enough time to prepare everything.
<Action>trait_agreeableness_00714_act_004</Action>"
one_line_prompt,trait_agreeableness_00715,agreeableness,high,175,22,True,True,True,True,trait_agreeableness_00715_act_001,Let's grab a coffee together and discuss how we can lighten your load without compromising the quality of our work.,,,"[Speech] Let's grab a coffee together and discuss how we can lighten your load without compromising the quality of our work.
<Action>trait_agreeableness_00715_act_001</Action>"
